   9.8000000e+01
   3.4448161e-02   1.6666667e-01   1.6666667e-01   0.0000000e+00
   4.3143813e-02   1.6666667e-01   1.6666667e-01   0.0000000e+00
   4.5150502e-02   1.6666667e-01   1.6666667e-01   1.6666667e-01
   4.2474916e-02   1.6666667e-01   1.6666667e-01   1.6666667e-01
   4.4648829e-02   1.8181818e-01   1.8181818e-01   1.6666667e-01
   4.1471572e-02   1.8181818e-01   1.8181818e-01   1.6666667e-01
   3.8795987e-02   1.9696970e-01   1.9696970e-01   1.6666667e-01
   3.8795987e-02   2.0075758e-01   2.0075758e-01   0.0000000e+00
   3.6454849e-02   2.0454545e-01   2.0454545e-01   0.0000000e+00
   3.1270903e-02   2.0833333e-01   2.0833333e-01   0.0000000e+00
   3.4113712e-02   2.1212121e-01   2.1212121e-01   1.6666667e-01
   3.6120401e-02   2.1969697e-01   2.1969697e-01   0.0000000e+00
   3.4615385e-02   2.2727273e-01   2.2727273e-01   1.6666667e-01
   2.6755853e-02   2.4663300e-01   2.4663300e-01   0.0000000e+00
   2.2240803e-02   2.6599327e-01   2.6599327e-01   0.0000000e+00
   1.5217391e-02   2.8535354e-01   2.8535354e-01   0.0000000e+00
   1.3210702e-02   3.0471380e-01   3.0471380e-01   0.0000000e+00
   1.2040134e-02   3.2407407e-01   3.2407407e-01   0.0000000e+00
   1.7224080e-02   3.4343434e-01   3.4343434e-01   0.0000000e+00
   1.8060201e-02   3.6279461e-01   3.6279461e-01   0.0000000e+00
   1.7725753e-02   3.8215488e-01   3.8215488e-01   0.0000000e+00
   1.7391304e-02   4.0151515e-01   4.0151515e-01   0.0000000e+00
   1.7056856e-02   4.2087542e-01   4.2087542e-01   0.0000000e+00
   1.5886288e-02   4.4023569e-01   4.4023569e-01   0.0000000e+00
   2.0234114e-02   4.5959596e-01   4.5959596e-01   0.0000000e+00
   2.2073579e-02   4.7895623e-01   4.7895623e-01   0.0000000e+00
   2.0903010e-02   4.9831650e-01   4.9831650e-01   0.0000000e+00
   1.3712375e-02   5.1767677e-01   5.1767677e-01   0.0000000e+00
   9.1973244e-03   5.3703704e-01   5.3703704e-01   0.0000000e+00
   2.4414716e-02   5.5639731e-01   5.5639731e-01   0.0000000e+00
   3.2608696e-02   5.7575758e-01   5.7575758e-01   1.6666667e-01
   3.2274247e-02   5.7575758e-01   5.9090909e-01   1.6666667e-01
   3.6120401e-02   5.9090909e-01   5.9090909e-01   1.6666667e-01
   3.8963211e-02   6.0606061e-01   6.0606061e-01   1.6666667e-01
   4.3812709e-02   5.3030303e-01   5.4545455e-01   1.6666667e-01
   5.9197324e-02   5.4545455e-01   6.2121212e-01   3.3333333e-01
   8.4782609e-02   1.6666667e-01   6.3636364e-01   5.0000000e-01
   1.9648829e-01   1.5151515e-01   6.5151515e-01   5.0000000e-01
   3.5802676e-01   6.0606061e-02   6.5151515e-01   3.3333333e-01
   5.2458194e-01   3.0303030e-02   6.6666667e-01   3.3333333e-01
   6.4732441e-01   3.0303030e-02   6.6666667e-01   3.3333333e-01
   7.2123746e-01   3.0303030e-02   6.6666667e-01   3.3333333e-01
   7.9581940e-01   3.0303030e-02   6.6666667e-01   3.3333333e-01
   8.4565217e-01   3.0303030e-02   6.8181818e-01   3.3333333e-01
   8.7140468e-01   4.5454545e-02   6.8181818e-01   3.3333333e-01
   9.6003344e-01   7.5757576e-02   6.8181818e-01   3.3333333e-01
   1.0000000e+00   1.2121212e-01   6.6666667e-01   1.6666667e-01
   9.6053512e-01   1.3636364e-01   6.5151515e-01   1.6666667e-01
   8.6337793e-01   1.5151515e-01   6.3636364e-01   3.3333333e-01
   7.1153846e-01   2.5757576e-01   6.2121212e-01   1.6666667e-01
   5.6672241e-01   2.7272727e-01   6.0606061e-01   1.6666667e-01
   4.4515050e-01   3.1818182e-01   5.9090909e-01   1.6666667e-01
   3.3762542e-01   3.4848485e-01   5.9090909e-01   1.6666667e-01
   2.3846154e-01   3.9393939e-01   5.6060606e-01   1.6666667e-01
   1.5150502e-01   1.0606061e-01   5.1515152e-01   3.3333333e-01
   8.8461538e-02   9.0909091e-02   1.0606061e-01   1.6666667e-01
   4.5652174e-02   7.5757576e-02   9.0909091e-02   1.6666667e-01
   6.9230769e-02   3.7878788e-02   5.3030303e-02   0.0000000e+00
   5.9866221e-02   0.0000000e+00   1.5151515e-02   1.6666667e-01
   4.7491639e-02   0.0000000e+00   1.5151515e-02   1.6666667e-01
   3.4113712e-02   0.0000000e+00   1.5151515e-02   1.6666667e-01
   2.2073579e-02   2.9461279e-02   4.7979798e-02   0.0000000e+00
   0.0000000e+00   5.8922559e-02   8.0808081e-02   0.0000000e+00
   8.3612040e-04   8.8383838e-02   1.1363636e-01   0.0000000e+00
   8.3612040e-04   1.1784512e-01   1.4646465e-01   0.0000000e+00
   8.3612040e-04   1.4730640e-01   1.7929293e-01   0.0000000e+00
   8.3612040e-04   1.7676768e-01   2.1212121e-01   0.0000000e+00
   1.5050167e-03   2.0622896e-01   2.4494949e-01   0.0000000e+00
   2.3411371e-03   2.3569024e-01   2.7777778e-01   0.0000000e+00
   3.0100334e-03   2.6515152e-01   3.1060606e-01   0.0000000e+00
   3.8461538e-03   2.9461279e-01   3.4343434e-01   0.0000000e+00
   4.5150502e-03   3.2407407e-01   3.7626263e-01   0.0000000e+00
   5.3511706e-03   3.5353535e-01   4.0909091e-01   0.0000000e+00
   6.1872910e-03   3.8299663e-01   4.4191919e-01   0.0000000e+00
   6.8561873e-03   4.1245791e-01   4.7474747e-01   0.0000000e+00
   7.6923077e-03   4.4191919e-01   5.0757576e-01   0.0000000e+00
   6.0200669e-03   4.7138047e-01   5.4040404e-01   0.0000000e+00
   2.5418060e-02   5.0084175e-01   5.7323232e-01   0.0000000e+00
   1.0033445e-01   5.3030303e-01   6.0606061e-01   1.6666667e-01
   2.1555184e-01   5.1515152e-01   6.2121212e-01   1.6666667e-01
   3.1237458e-01   5.0000000e-01   6.3636364e-01   1.6666667e-01
   3.7742475e-01   4.8484848e-01   6.5151515e-01   1.6666667e-01
   4.1404682e-01   4.6969697e-01   6.5151515e-01   1.6666667e-01
   4.2023411e-01   4.6969697e-01   6.6666667e-01   1.6666667e-01
   4.0852843e-01   4.5454545e-01   6.6666667e-01   1.6666667e-01
   3.9464883e-01   4.5454545e-01   6.6666667e-01   1.6666667e-01
   3.6387960e-01   4.5454545e-01   6.8181818e-01   1.6666667e-01
   3.2006689e-01   4.5454545e-01   6.8181818e-01   3.3333333e-01
   2.7190635e-01   4.5454545e-01   6.8181818e-01   3.3333333e-01
   2.4933110e-01   4.5454545e-01   6.8181818e-01   3.3333333e-01
   2.5635452e-01   4.6969697e-01   6.8181818e-01   3.3333333e-01
   2.5451505e-01   4.6969697e-01   6.8181818e-01   3.3333333e-01
   2.4866221e-01   4.6969697e-01   6.6666667e-01   3.3333333e-01
   2.2441472e-01   4.8484848e-01   6.6666667e-01   3.3333333e-01
   1.9665552e-01   5.0000000e-01   6.0606061e-01   1.6666667e-01
   1.6170569e-01   5.1515152e-01   5.9090909e-01   1.6666667e-01
   1.0585284e-01   5.3030303e-01   5.9090909e-01   1.6666667e-01
   6.4214047e-02   5.3030303e-01   5.9090909e-01   0.0000000e+00
