   2.4500000e+02
   3.3428300e-02   1.5555556e-01   1.7777778e-01   1.6666667e-01
   5.7169991e-02   1.5555556e-01   1.7777778e-01   1.6666667e-01
   7.2459639e-02   1.5555556e-01   1.8888889e-01   1.6666667e-01
   8.1671415e-02   1.5555556e-01   1.8888889e-01   1.6666667e-01
   8.4900285e-02   1.5555556e-01   2.0000000e-01   1.6666667e-01
   8.3855651e-02   1.5555556e-01   2.0000000e-01   1.6666667e-01
   7.1699905e-02   1.6666667e-01   2.0000000e-01   1.6666667e-01
   5.5555556e-02   1.6666667e-01   2.1111111e-01   1.6666667e-01
   4.0645774e-02   1.7777778e-01   2.1111111e-01   1.6666667e-01
   2.8584995e-02   1.8888889e-01   2.1111111e-01   1.6666667e-01
   1.6524217e-02   2.2222222e-01   2.4343434e-01   0.0000000e+00
   3.2288699e-03   2.5555556e-01   2.7575758e-01   0.0000000e+00
   2.8490028e-03   2.8888889e-01   3.0808081e-01   0.0000000e+00
   2.4691358e-03   3.2222222e-01   3.4040404e-01   0.0000000e+00
   2.0892688e-03   3.5555556e-01   3.7272727e-01   0.0000000e+00
   1.7094017e-03   3.8888889e-01   4.0505051e-01   0.0000000e+00
   1.3295347e-03   4.2222222e-01   4.3737374e-01   0.0000000e+00
   9.4966762e-04   4.5555556e-01   4.6969697e-01   0.0000000e+00
   7.5973409e-04   4.8888889e-01   5.0202020e-01   0.0000000e+00
   5.5080722e-03   5.2222222e-01   5.3434343e-01   0.0000000e+00
   1.9183286e-02   5.5555556e-01   5.6666667e-01   1.6666667e-01
   3.0579297e-02   5.5555556e-01   5.7777778e-01   1.6666667e-01
   3.7037037e-02   5.4444444e-01   5.8888889e-01   1.6666667e-01
   3.9981007e-02   5.4444444e-01   5.6666667e-01   1.6666667e-01
   2.9344729e-02   5.4444444e-01   5.6666667e-01   1.6666667e-01
   3.4188034e-02   5.3333333e-01   5.6666667e-01   1.6666667e-01
   4.1690408e-02   5.2222222e-01   5.5555556e-01   1.6666667e-01
   4.6058879e-02   5.1111111e-01   5.4444444e-01   1.6666667e-01
   5.5270655e-02   5.1111111e-01   5.4444444e-01   1.6666667e-01
   6.4197531e-02   5.1111111e-01   5.4444444e-01   1.6666667e-01
   7.6448243e-02   5.1111111e-01   5.4444444e-01   1.6666667e-01
   1.1139601e-01   5.1111111e-01   5.6666667e-01   1.6666667e-01
   1.9126306e-01   5.1111111e-01   6.5555556e-01   1.6666667e-01
   2.6248813e-01   5.1111111e-01   6.6666667e-01   1.6666667e-01
   2.8689459e-01   5.1111111e-01   6.6666667e-01   1.6666667e-01
   2.8537512e-01   5.1111111e-01   6.7777778e-01   1.6666667e-01
   2.7844255e-01   5.2222222e-01   6.7777778e-01   1.6666667e-01
   2.6600190e-01   5.2222222e-01   6.7777778e-01   1.6666667e-01
