   2.5900000e+02
   7.6012461e-02   4.7368421e-01   5.0877193e-01   1.6666667e-01
   1.4688474e-01   4.5614035e-01   5.4385965e-01   1.6666667e-01
   2.1526480e-01   4.2105263e-01   5.7894737e-01   1.6666667e-01
   2.8099688e-01   4.0350877e-01   6.1403509e-01   1.6666667e-01
   3.2056075e-01   4.0350877e-01   6.3157895e-01   1.6666667e-01
   3.2461059e-01   4.0350877e-01   6.4912281e-01   3.3333333e-01
   3.1666667e-01   4.0350877e-01   6.4912281e-01   3.3333333e-01
   3.2149533e-01   4.2105263e-01   6.4912281e-01   3.3333333e-01
   3.3224299e-01   4.2105263e-01   6.4912281e-01   3.3333333e-01
   3.2928349e-01   4.2105263e-01   6.4912281e-01   1.6666667e-01
   3.1246106e-01   4.3859649e-01   6.6666667e-01   1.6666667e-01
   2.7788162e-01   4.3859649e-01   6.6666667e-01   1.6666667e-01
   2.3426791e-01   4.5614035e-01   6.6666667e-01   1.6666667e-01
   1.9890966e-01   4.7368421e-01   6.6666667e-01   3.3333333e-01
   1.6323988e-01   4.9122807e-01   6.6666667e-01   3.3333333e-01
   1.2242991e-01   5.0877193e-01   6.6666667e-01   3.3333333e-01
   9.1744548e-02   6.3157895e-01   6.6666667e-01   1.6666667e-01
   6.5109034e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   7.7725857e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   8.6915888e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   9.2523364e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   9.2211838e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   8.8473520e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   8.7850467e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   8.2866044e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   7.5077882e-02   6.3157895e-01   6.8421053e-01   1.6666667e-01
   6.4485981e-02   6.1403509e-01   6.6666667e-01   1.6666667e-01
   6.1059190e-02   6.1403509e-01   6.6666667e-01   1.6666667e-01
   5.0934579e-02   6.1403509e-01   6.4912281e-01   1.6666667e-01
   5.0155763e-02   6.1403509e-01   6.3157895e-01   1.6666667e-01
   5.1713396e-02   5.9649123e-01   6.3157895e-01   1.6666667e-01
   5.2803738e-02   5.9649123e-01   6.3157895e-01   1.6666667e-01
