   1.8600000e+02
   4.6272804e-02   4.7435897e-01   5.1282051e-01   1.6666667e-01
   1.3108614e-01   4.6153846e-01   5.5128205e-01   1.6666667e-01
   2.0768394e-01   4.6153846e-01   5.6410256e-01   1.6666667e-01
   2.5528573e-01   4.4871795e-01   5.8974359e-01   1.6666667e-01
   3.2270146e-01   4.4871795e-01   6.4102564e-01   1.6666667e-01
   3.9591639e-01   4.2307692e-01   6.6666667e-01   1.6666667e-01
   4.3856470e-01   3.7179487e-01   6.7948718e-01   1.6666667e-01
   4.5680802e-01   3.5897436e-01   6.7948718e-01   1.6666667e-01
   4.4883412e-01   3.5897436e-01   6.9230769e-01   3.3333333e-01
   4.1536789e-01   3.4615385e-01   6.9230769e-01   3.3333333e-01
   3.7755225e-01   3.4615385e-01   7.0512821e-01   5.0000000e-01
   3.2946720e-01   3.3333333e-01   7.0512821e-01   5.0000000e-01
   2.8041561e-01   3.3333333e-01   7.0512821e-01   5.0000000e-01
   2.4936571e-01   3.3333333e-01   7.0512821e-01   3.3333333e-01
   2.3970037e-01   3.3333333e-01   7.0512821e-01   3.3333333e-01
   2.3160565e-01   3.4615385e-01   7.0512821e-01   3.3333333e-01
   2.3559261e-01   3.4615385e-01   7.0512821e-01   3.3333333e-01
   2.7389151e-01   3.4615385e-01   6.9230769e-01   3.3333333e-01
   3.5701341e-01   3.4615385e-01   6.7948718e-01   6.6666667e-01
   4.2249607e-01   3.5897436e-01   6.6666667e-01   1.6666667e-01
   4.1899239e-01   3.5897436e-01   6.5384615e-01   1.6666667e-01
   3.6969917e-01   3.5897436e-01   6.4102564e-01   1.6666667e-01
   3.1134469e-01   3.5897436e-01   6.1538462e-01   1.6666667e-01
   2.3486771e-01   3.4615385e-01   6.0256410e-01   1.6666667e-01
   1.4534252e-01   3.4615385e-01   5.7692308e-01   3.3333333e-01
   5.7629576e-02   3.4615385e-01   3.4615385e-01   1.6666667e-01
   5.0743023e-03   3.4615385e-01   3.4615385e-01   1.6666667e-01
   5.0743023e-03   3.4188034e-01   3.4188034e-01   0.0000000e+00
   4.5910354e-03   3.3760684e-01   3.3760684e-01   0.0000000e+00
   4.7118521e-03   3.3333333e-01   3.3333333e-01   1.6666667e-01
   5.6783859e-03   3.3333333e-01   3.3333333e-01   1.6666667e-01
   9.9069711e-03   3.2051282e-01   3.3333333e-01   1.6666667e-01
   1.8605775e-02   3.2051282e-01   3.4615385e-01   1.6666667e-01
   3.2258065e-02   3.2051282e-01   3.4615385e-01   1.6666667e-01
   4.1681769e-02   3.2051282e-01   3.5897436e-01   1.6666667e-01
   5.8475293e-02   3.3333333e-01   3.7179487e-01   1.6666667e-01
   7.2248399e-02   3.3333333e-01   3.9743590e-01   1.6666667e-01
   9.8586444e-02   3.4615385e-01   4.2307692e-01   1.6666667e-01
   1.1948774e-01   3.4615385e-01   4.4871795e-01   1.6666667e-01
   1.7808385e-01   3.5897436e-01   9.2307692e-01   3.3333333e-01
   3.1194877e-01   3.7179487e-01   9.6153846e-01   3.3333333e-01
   4.9945632e-01   3.8461538e-01   9.7435897e-01   3.3333333e-01
   7.1813459e-01   4.1025641e-01   9.7435897e-01   3.3333333e-01
